3.000000,0.196300,1,1
0.358570,0.019683,3.676916,0.001271,0.859997,0.600045,5.199747,0.001797,0.442456,0.580340,5.208552,0.000000,0.000000,0.000072,0.000000,0.002884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002884,0.000000,0.115371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,335.376737,1
0.373395,0.019750,3.006747,0.003280,1.119984,0.600225,5.199429,0.005390,0.718576,0.580340,5.486072,-0.000000,-0.000000,0.000750,-0.000000,0.013258,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.013258,-0.000000,0.309789,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000007,9.967576,0
0.368707,0.019887,2.615242,0.006102,1.379955,0.600629,5.198979,0.010778,1.025684,0.580339,5.685156,-0.000004,-0.000062,0.000687,-0.000000,0.005339,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.005339,-0.000000,0.067026,-0.000000,-0.000006,-0.000000,0.000000,-0.000000,0.000000,0.000003,-0.000000,0.000000,-0.000006,0.000003,0.000104,20.945946,1
0.357734,0.020116,2.355448,0.009726,1.639904,0.601347,5.198392,0.017960,1.329926,0.580337,5.817046,-0.000007,-0.000069,0.001320,-0.000000,0.008710,-0.000000,-0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000002,0.008710,-0.000000,0.085944,-0.000000,-0.000005,-0.000000,0.000000,-0.000000,0.000001,0.000011,-0.000001,0.000002,-0.000005,0.000011,0.000200,4.943315,0
0.346413,0.020469,2.161248,0.014208,1.899823,0.602470,5.197661,0.026932,1.616726,0.580324,5.731769,-0.000041,-0.000328,0.001358,-0.000000,0.005644,-0.000000,-0.000002,-0.000000,0.000000,-0.000001,0.000001,0.000006,0.005644,-0.000001,0.047980,-0.000002,-0.000018,-0.000000,0.000001,-0.000002,0.000002,0.000023,-0.000002,0.000006,-0.000018,0.000023,0.000296,2.924764,1
0.332535,0.020973,2.015272,0.019476,2.159704,0.604086,5.196776,0.037693,1.927228,0.580311,5.831818,-0.000053,-0.000317,0.001885,-0.000000,0.007885,-0.000000,-0.000003,-0.000000,0.000001,-0.000001,0.000002,0.000015,0.007885,-0.000001,0.067465,-0.000002,-0.000017,-0.000000,0.000002,-0.000002,0.000006,0.000040,-0.000003,0.000015,-0.000017,0.000040,0.000393,3.527592,0
0.323268,0.021662,1.888375,0.025527,2.419540,0.606284,5.195728,0.050239,2.170618,0.580302,5.509494,-0.000061,-0.000288,0.001963,-0.000000,0.005597,-0.000000,-0.000004,-0.000000,0.000003,-0.000003,0.000006,0.000030,0.005597,-0.000003,0.044720,-0.000005,-0.000036,-0.000000,0.000006,-0.000005,0.000011,0.000062,-0.000004,0.000030,-0.000036,0.000062,0.000489,2.739322,1
0.312805,0.022574,1.784992,0.032333,2.679323,0.609155,5.194504,0.064565,2.468119,0.580309,5.579300,-0.000037,-0.000145,0.002370,-0.000001,0.007511,-0.000001,-0.000005,-0.000001,0.000008,-0.000005,0.000012,0.000050,0.007511,-0.000005,0.064417,-0.000006,-0.000034,-0.000001,0.000012,-0.000006,0.000018,0.000089,-0.000005,0.000050,-0.000034,0.000089,0.000585,2.065971,0
0.303787,0.023746,1.695439,0.039889,2.939043,0.612786,5.193090,0.080668,2.733515,0.580341,5.456462,0.000005,0.000019,0.002458,-0.000001,0.005495,-0.000001,-0.000006,-0.000001,0.000017,-0.000009,0.000021,0.000079,0.005495,-0.000009,0.044160,-0.000012,-0.000058,-0.000001,0.000021,-0.000012,0.000028,0.000121,-0.000006,0.000079,-0.000058,0.000121,0.000680,0.919547,1
0.295357,0.025219,1.618538,0.048166,3.198690,0.617267,5.191470,0.098541,3.007050,0.580423,5.458330,0.000096,0.000311,0.002749,-0.000001,0.007256,-0.000001,-0.000008,-0.000001,0.000032,-0.000013,0.000036,0.000116,0.007256,-0.000013,0.063995,-0.000014,-0.000055,-0.000001,0.000036,-0.000014,0.000042,0.000157,-0.000008,0.000116,-0.000055,0.000157,0.000776,0.144052,0
0.287334,0.027149,1.550640,0.057961,3.458253,0.622685,5.189627,0.118180,3.281791,0.579694,5.383203,-0.000642,-0.001928,0.002837,-0.000001,0.005393,-0.000001,-0.000008,-0.000001,0.000057,-0.000022,0.000056,0.000164,0.005393,-0.000022,0.044086,-0.000023,-0.000083,-0.000001,0.000056,-0.000023,0.000060,0.000197,-0.000008,0.000164,-0.000083,0.000197,0.000870,2.833964,1
0.278081,0.029643,1.492183,0.069401,3.717722,0.629130,5.187542,0.139576,3.597119,0.578349,5.491106,-0.001777,-0.004729,0.003030,-0.000003,0.007061,-0.000002,-0.000011,-0.000003,0.000094,-0.000029,0.000084,0.000222,0.007061,-0.000029,0.064025,-0.000026,-0.000078,-0.000002,0.000084,-0.000026,0.000081,0.000242,-0.000011,0.000222,-0.000078,0.000242,0.000964,7.688197,0
0.269183,0.032512,1.440507,0.080903,3.977082,0.636689,5.185194,0.162724,3.881390,0.578597,5.509050,-0.001384,-0.003236,0.003116,-0.000003,0.005307,-0.000003,-0.000012,-0.000003,0.000149,-0.000049,0.000122,0.000292,0.005307,-0.000049,0.044081,-0.000040,-0.000112,-0.000003,0.000122,-0.000040,0.000107,0.000290,-0.000012,0.000292,-0.000112,0.000290,0.001054,1.565557,1
0.260481,0.035895,1.394996,0.093163,4.236322,0.645449,5.182560,0.187614,4.178716,0.578151,5.555921,-0.001574,-0.003328,0.003229,-0.000006,0.006915,-0.000005,-0.000015,-0.000006,0.000227,-0.000061,0.000170,0.000375,0.006915,-0.000061,0.064100,-0.000043,-0.000105,-0.000005,0.000170,-0.000043,0.000137,0.000342,-0.000015,0.000375,-0.000105,0.000342,0.001144,0.885515,0
0.252614,0.039645,1.351573,0.105407,4.495424,0.655498,5.179618,0.214238,4.438232,0.579207,5.373999,-0.000723,-0.001324,0.003311,-0.000008,0.005235,-0.000005,-0.000016,-0.000008,0.000332,-0.000086,0.000230,0.000469,0.005235,-0.000086,0.044072,-0.000060,-0.000141,-0.000005,0.000230,-0.000060,0.000171,0.000396,-0.000016,0.000469,-0.000141,0.000396,0.001228,1.666500,1
0.246289,0.043198,1.311395,0.115723,4.754374,0.666921,5.176340,0.242587,4.653549,0.585831,5.265106,0.003650,0.007121,0.003366,-0.000012,0.006804,-0.000009,-0.000019,-0.000012,0.000467,-0.000098,0.000302,0.000572,0.006804,-0.000098,0.064152,-0.000063,-0.000132,-0.000009,0.000302,-0.000063,0.000210,0.000452,-0.000019,0.000572,-0.000132,0.000452,0.001309,9.231971,0
0.240727,0.047227,1.274618,0.126819,5.013155,0.679804,5.172700,0.272649,4.904053,0.588025,5.084084,0.004718,0.008296,0.003443,-0.000012,0.005179,-0.000009,-0.000021,-0.000012,0.000631,-0.000112,0.000384,0.000680,0.005179,-0.000112,0.044053,-0.000078,-0.000160,-0.000009,0.000384,-0.000078,0.000252,0.000508,-0.000021,0.000680,-0.000160,0.000508,0.001384,2.120211,1
0.234686,0.051692,1.240634,0.138348,5.271746,0.694234,5.168671,0.304413,5.213607,0.591167,5.191581,0.006178,0.009967,0.003458,-0.000016,0.006723,-0.000012,-0.000025,-0.000016,0.000821,-0.000109,0.000474,0.000787,0.006723,-0.000109,0.064178,-0.000079,-0.000147,-0.000012,0.000474,-0.000079,0.000296,0.000562,-0.000025,0.000787,-0.000147,0.000562,0.001452,5.044508,0
0.229045,0.056525,1.209613,0.150034,5.530128,0.710295,5.164221,0.337868,5.477550,0.595698,5.302283,0.008239,0.012477,0.003532,-0.000017,0.005138,-0.000014,-0.000027,-0.000017,0.001057,-0.000136,0.000578,0.000906,0.005138,-0.000136,0.044033,-0.000095,-0.000175,-0.000014,0.000578,-0.000095,0.000343,0.000617,-0.000027,0.000906,-0.000175,0.000617,0.001517,1.272262,1
0.223526,0.061432,1.181480,0.161136,5.788279,0.728072,5.159319,0.372999,5.786181,0.604177,5.384469,0.012015,0.017095,0.003518,-0.000022,0.006667,-0.000017,-0.000031,-0.000022,0.001320,-0.000123,0.000685,0.001016,0.006667,-0.000123,0.064190,-0.000093,-0.000158,-0.000017,0.000685,-0.000093,0.000386,0.000663,-0.000031,0.001016,-0.000158,0.000663,0.001565,3.442040,0
0.218441,0.068202,1.154318,0.176375,6.046176,0.747647,5.153933,0.409793,6.023293,0.595719,5.143169,0.007157,0.008947,0.003590,-0.000026,0.005109,-0.000021,-0.000036,-0.000026,0.001647,-0.000156,0.000811,0.001146,0.005109,-0.000156,0.044002,-0.000111,-0.000186,-0.000021,0.000811,-0.000111,0.000436,0.000714,-0.000036,0.001146,-0.000186,0.000714,0.001619,3.031143,1
0.213660,0.072935,1.128947,0.186191,6.303794,0.769103,5.148029,0.448233,6.289725,0.627633,5.159267,0.021736,0.027962,0.003557,-0.000031,0.006627,-0.000023,-0.000037,-0.000031,0.001929,-0.000141,0.000909,0.001225,0.006627,-0.000141,0.064182,-0.000105,-0.000164,-0.000023,0.000909,-0.000105,0.000471,0.000743,-0.000037,0.001225,-0.000164,0.000743,0.001643,5.159497,0
0.209199,0.077509,1.105223,0.195340,6.561105,0.792523,5.141571,0.488305,6.541709,0.644748,5.094336,0.028298,0.034591,0.003628,-0.000035,0.005087,-0.000028,-0.000043,-0.000035,0.002303,-0.000150,0.001042,0.001343,0.005087,-0.000150,0.043964,-0.000114,-0.000178,-0.000028,0.001042,-0.000114,0.000520,0.000789,-0.000043,0.001343,-0.000178,0.000789,0.001690,1.107491,1
0.205029,0.082314,1.082934,0.204594,6.818081,0.817988,5.134523,0.529990,6.793900,0.659223,5.089991,0.033109,0.038407,0.003582,-0.000037,0.006598,-0.000032,-0.000047,-0.000037,0.002558,-0.000076,0.001114,0.001377,0.006598,-0.000076,0.064163,-0.000107,-0.000156,-0.000032,0.001114,-0.000107,0.000541,0.000799,-0.000047,0.001377,-0.000156,0.000799,0.001691,0.158088,0
0.201206,0.088226,1.062909,0.216060,7.074691,0.845578,5.126847,0.573269,7.034027,0.663948,4.894079,0.033575,0.036588,0.003653,-0.000044,0.005071,-0.000038,-0.000054,-0.000044,0.002970,-0.000093,0.001248,0.001486,0.005071,-0.000093,0.043928,-0.000111,-0.000162,-0.000038,0.001248,-0.000111,0.000588,0.000842,-0.000054,0.001486,-0.000162,0.000842,0.001735,1.867943,1
0.197979,0.092092,1.044355,0.223466,7.330903,0.875373,5.118505,0.618123,7.255394,0.712266,4.852714,0.051809,0.055490,0.003599,-0.000042,0.006577,-0.000041,-0.000055,-0.000042,0.003130,-0.000008,0.001276,0.001466,0.006577,-0.000008,0.064140,-0.000103,-0.000141,-0.000041,0.001276,-0.000103,0.000593,0.000835,-0.000055,0.001466,-0.000141,0.000835,0.001720,3.841521,0
0.194498,0.096397,1.025618,0.230529,7.586684,0.907449,5.109456,0.664531,7.555949,0.730803,5.185879,0.056090,0.057160,0.003668,-0.000050,0.005057,-0.000049,-0.000064,-0.000050,0.003539,0.000004,0.001403,0.001562,0.005057,0.000004,0.043887,-0.000095,-0.000131,-0.000049,0.001403,-0.000095,0.000639,0.000877,-0.000064,0.001562,-0.000131,0.000877,0.001765,5.475262,1
0.191189,0.101772,1.007875,0.239302,7.841995,0.941886,5.099659,0.712469,7.813275,0.741428,5.182987,0.057322,0.055405,0.003609,-0.000047,0.006559,-0.000053,-0.000067,-0.000047,0.003633,0.000130,0.001395,0.001509,0.006559,0.000130,0.064109,-0.000091,-0.000117,-0.000053,0.001395,-0.000091,0.000628,0.000856,-0.000067,0.001509,-0.000117,0.000856,0.001741,0.029654,0
0.188088,0.107536,0.991124,0.249123,8.096800,0.978759,5.089074,0.761915,8.061191,0.763005,4.992835,0.062810,0.058184,0.003679,-0.000064,0.005048,-0.000063,-0.000078,-0.000064,0.004112,0.000083,0.001536,0.001620,0.005048,0.000083,0.043868,-0.000087,-0.000114,-0.000063,0.001536,-0.000087,0.000675,0.000900,-0.000078,0.001620,-0.000114,0.000900,0.001789,2.618939,1
0.185256,0.113432,0.975224,0.258925,8.351056,1.018142,5.077658,0.812843,8.300068,0.790222,4.975298,0.069925,0.062545,0.003616,-0.000056,0.006547,-0.000066,-0.000079,-0.000056,0.004052,0.000214,0.001477,0.001521,0.006547,0.000214,0.064096,-0.000085,-0.000103,-0.000066,0.001477,-0.000085,0.000651,0.000870,-0.000079,0.001521,-0.000103,0.000870,0.001760,0.280694,0
0.182401,0.117588,0.960405,0.264639,8.604722,1.060109,5.065366,0.865226,8.577767,0.851323,5.267786,0.087770,0.077452,0.003686,-0.000076,0.005040,-0.000077,-0.000090,-0.000076,0.004518,0.000176,0.001613,0.001628,0.005040,0.000176,0.043850,-0.000071,-0.000087,-0.000077,0.001613,-0.000071,0.000700,0.000918,-0.000090,0.001628,-0.000087,0.000918,0.001813,7.365260,1
0.179710,0.120702,0.946166,0.268690,8.857753,1.104732,5.052156,0.919037,8.824382,0.908992,5.243210,0.103771,0.089527,0.003620,-0.000067,0.006534,-0.000081,-0.000093,-0.000067,0.004380,0.000347,0.001527,0.001514,0.006534,0.000347,0.064083,-0.000074,-0.000082,-0.000081,0.001527,-0.000074,0.000668,0.000883,-0.000093,0.001514,-0.000082,0.000883,0.001782,1.403745,0
0.177052,0.123970,0.932892,0.272867,9.110101,1.152082,5.037982,0.974245,9.117289,0.947744,5.287921,0.111446,0.092539,0.003690,-0.000093,0.005025,-0.000097,-0.000108,-0.000093,0.004904,0.000373,0.001678,0.001641,0.005025,0.000373,0.043835,-0.000033,-0.000031,-0.000097,0.001678,-0.000033,0.000720,0.000935,-0.000108,0.001641,-0.000031,0.000935,0.001840,7.205260,1
0.174504,0.127204,0.920042,0.277050,9.361717,1.202229,5.022799,1.030819,9.359650,0.992931,5.253774,0.121577,0.097922,0.003623,-0.000077,0.006515,-0.000100,-0.000110,-0.000077,0.004652,0.000562,0.001560,0.001505,0.006515,0.000562,0.064071,-0.000047,-0.000038,-0.000100,0.001560,-0.000047,0.000681,0.000897,-0.000110,0.001505,-0.000038,0.000897,0.001809,0.751098,0
0.172139,0.129819,0.908194,0.280094,9.612549,1.255239,5.006562,1.088727,9.643074,1.054302,5.313476,0.135445,0.106420,0.003694,-0.000111,0.005010,-0.000118,-0.000127,-0.000111,0.005198,0.000556,0.001718,0.001643,0.005010,0.000556,0.043840,0.000002,0.000019,-0.000118,0.001718,0.000002,0.000738,0.000954,-0.000127,0.001643,0.000019,0.000954,0.001871,5.080226,1
0.170133,0.130231,0.897235,0.279745,9.862544,1.311179,4.989224,1.147935,9.927626,1.166890,5.366598,0.164921,0.129195,0.003625,-0.000089,0.006496,-0.000121,-0.000129,-0.000089,0.004853,0.000763,0.001579,0.001495,0.006496,0.000763,0.064074,-0.000021,0.000002,-0.000121,0.001579,-0.000021,0.000696,0.000915,-0.000129,0.001495,0.000002,0.000915,0.001839,5.168446,0
0.168200,0.130311,0.885421,0.279966,10.111650,1.370112,4.970739,1.208405,10.175551,1.236904,5.122652,0.180652,0.138034,0.003696,-0.000130,0.004985,-0.000144,-0.000150,-0.000130,0.005440,0.000843,0.001751,0.001650,0.004985,0.000843,0.043896,0.000066,0.000110,-0.000144,0.001751,0.000066,0.000757,0.000977,-0.000150,0.001650,0.000110,0.000977,0.001905,5.857606,1
0.166141,0.129801,0.874006,0.279362,10.359790,1.432101,4.951060,1.270101,10.397810,1.323430,5.080065,0.201106,0.150809,0.003624,-0.000098,0.006460,-0.000148,-0.000153,-0.000098,0.004990,0.001095,0.001590,0.001484,0.006460,0.001095,0.064121,0.000025,0.000073,-0.000148,0.001590,0.000025,0.000714,0.000938,-0.000153,0.001484,0.000073,0.000938,0.001874,2.232434,0
0.164090,0.129313,0.863509,0.279898,10.606930,1.497206,4.930142,1.332982,10.629507,1.388591,4.855964,0.214348,0.156256,0.003696,-0.000142,0.004953,-0.000173,-0.000175,-0.000142,0.005551,0.001155,0.001762,0.001639,0.004953,0.001155,0.043995,0.000130,0.000201,-0.000173,0.001762,0.000130,0.000781,0.001004,-0.000175,0.001639,0.000201,0.001004,0.001942,3.336963,1
0.162082,0.129121,0.853545,0.281130,10.852990,1.565486,4.907936,1.397008,10.844630,1.444313,4.818115,0.224027,0.158070,0.003623,-0.000098,0.006420,-0.000175,-0.000177,-0.000098,0.005033,0.001417,0.001589,0.001467,0.006420,0.001417,0.064202,0.000074,0.000144,-0.000175,0.001589,0.000074,0.000740,0.000968,-0.000177,0.001467,0.000144,0.000968,0.001913,0.685413,0
0.160161,0.129350,0.843323,0.282161,11.097900,1.636997,4.884396,1.462135,11.114727,1.498579,5.008624,0.229729,0.155852,0.003696,-0.000146,0.004920,-0.000202,-0.000200,-0.000146,0.005573,0.001404,0.001765,0.001625,0.004920,0.001404,0.044094,0.000182,0.000271,-0.000202,0.001765,0.000182,0.000811,0.001039,-0.000200,0.001625,0.000271,0.001039,0.001984,2.238519,1
0.158496,0.129689,0.833534,0.283188,11.341610,1.711793,4.859477,1.528318,11.394799,1.568582,5.077815,0.239576,0.157589,0.003622,-0.000103,0.006387,-0.000204,-0.000201,-0.000103,0.005069,0.001652,0.001599,0.001465,0.006387,0.001652,0.064283,0.000116,0.000203,-0.000204,0.001599,0.000116,0.000771,0.001004,-0.000201,0.001465,0.000203,0.001004,0.001955,2.072191,0
0.156804,0.130632,0.824008,0.285724,11.584030,1.789925,4.833131,1.595511,11.624610,1.623737,4.981194,0.246709,0.157003,0.003698,-0.000166,0.004886,-0.000235,-0.000228,-0.000166,0.005683,0.001618,0.001799,0.001651,0.004886,0.001618,0.044183,0.000242,0.000348,-0.000235,0.001799,0.000242,0.000848,0.001078,-0.000228,0.001651,0.000348,0.001078,0.002027,0.504665,1
